timestamp,mean_voltage,std_dev_voltage,mean_current,std_dev_current,label,kondisi
2025-07-25 00:10:44.851,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:45.135,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:45.464,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:45.708,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:46.038,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:46.355,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:46.668,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:46.917,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:47.144,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:47.434,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:47.698,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:47.990,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:48.218,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:48.419,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:48.687,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:48.941,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:49.160,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:49.431,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:49.660,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:49.959,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:50.257,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:50.583,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:50.904,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:51.214,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:51.459,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:51.758,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:51.975,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:52.243,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:52.443,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:52.727,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:53.020,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:53.298,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:53.569,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:53.815,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:54.064,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:54.369,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:54.664,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:54.967,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:55.225,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:55.552,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:55.828,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:56.118,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:56.415,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:56.727,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:57.040,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:57.302,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:57.604,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:57.909,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:58.216,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:58.432,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:58.693,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:58.970,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:59.281,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:59.543,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:10:59.816,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:11:00.121,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:11:00.404,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:11:00.632,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:11:00.870,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:01.195,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:01.436,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:01.655,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:01.894,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:02.141,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:02.459,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:02.660,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:02.976,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:03.213,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:03.522,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:03.788,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:04.037,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:04.315,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:04.579,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:04.853,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:05.106,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:05.320,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:05.589,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:05.814,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:06.053,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:06.269,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:06.555,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:06.864,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:07.080,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:07.288,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:07.490,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:07.746,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:07.985,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:08.228,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:08.513,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:08.795,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:09.124,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:09.407,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:09.706,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:09.970,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:10.185,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:10.418,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:10.696,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:11.016,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:11.269,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:11.581,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:11.834,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:12.066,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:12.327,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:12.588,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:12.843,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:13.155,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:13.411,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:13.680,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:13.911,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:14.116,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:14.372,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:14.641,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:14.938,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:15.182,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:15.469,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:15.675,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:15.924,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:16.174,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:16.442,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:16.655,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:16.903,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:17.159,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:17.456,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:17.715,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:18.025,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:18.311,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:18.560,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:18.786,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:19.111,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:19.427,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:19.659,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:19.868,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:20.163,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:20.483,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:20.753,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:21.025,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:21.262,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:21.515,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:21.801,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:22.081,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:22.343,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:22.626,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:22.931,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:23.213,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:23.434,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:23.763,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:24.095,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:24.400,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:24.687,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:24.904,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:25.117,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:25.407,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:25.705,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:25.918,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:26.210,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:26.439,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:26.655,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:26.903,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:27.218,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:27.479,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:27.679,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:28.005,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:28.205,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:28.493,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:28.766,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:29.003,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:29.323,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:29.577,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:29.843,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:30.094,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:30.355,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:30.636,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:30.917,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:31.182,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:31.449,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:31.661,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:31.871,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:32.116,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:32.330,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:32.582,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:32.910,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:33.171,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:33.380,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:33.604,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:33.931,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:34.134,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:34.385,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:34.685,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:34.968,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:35.297,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:35.615,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:35.928,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:36.207,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:36.444,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:36.698,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:36.910,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:37.199,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:37.526,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:37.752,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:37.952,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:38.167,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:38.378,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:38.657,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:38.930,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:39.229,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:39.525,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:39.856,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:40.076,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:40.372,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:40.645,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:40.891,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:41.123,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:41.355,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:41.679,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:41.905,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:42.108,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:42.350,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:42.638,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:42.904,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:43.209,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:43.486,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:43.819,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:44.043,0.0,0.0,0.0,0.0,0,Off Contact
2025-07-25 00:21:44.352,0.0,0.0,0.0,0.0,0,Off Contact
